station_id,stationname,date,daytype,rides
41280,Jefferson Park,2016-02-18,W,7116
40250,Kedzie-Homan-Forest Park,2016-02-18,W,2254
41340,LaSalle,2016-02-18,W,3423
41020,Logan Square,2016-02-18,W,7510
40790,Monroe/Dearborn,2016-02-18,W,8282
41330,Montrose-O'Hare,2016-02-18,W,2519
40180,Oak Park-Forest Park,2016-02-18,W,1915
40890,O'Hare Airport,2016-02-18,W,9478
40920,Pulaski-Forest Park,2016-02-18,W,1957
40470,Racine,2016-02-18,W,2625
40820,Rosemont,2016-02-18,W,6038
40350,UIC-Halsted,2016-02-18,W,7539
40370,Washington/Dearborn,2016-02-18,W,12162
40670,Western/Milwaukee,2016-02-18,W,5507
40220,Western-Forest Park,2016-02-18,W,1821
41240,Addison-O'Hare,2016-02-19,W,2982
40010,Austin-Forest Park,2016-02-19,W,2172
40060,Belmont-O'Hare,2016-02-19,W,5765
40570,California/Milwaukee,2016-02-19,W,5399
41410,Chicago/Milwaukee,2016-02-19,W,4579
40970,Cicero-Forest Park,2016-02-19,W,1714
40380,Clark/Lake,2016-02-19,W,21390
40430,Clinton-Forest Park,2016-02-19,W,4151
40230,Cumberland,2016-02-19,W,4341
40590,Damen/Milwaukee,2016-02-19,W,7221
40320,Division/Milwaukee,2016-02-19,W,6617
40390,Forest Park,2016-02-19,W,3520
40490,Grand/Milwaukee,2016-02-19,W,3085
40980,Harlem-Forest Park,2016-02-19,W,1322
40750,Harlem-O'Hare,2016-02-19,W,3061
40810,Medical Center,2016-02-19,W,4022
40550,Irving Park-O'Hare,2016-02-19,W,4584
40070,Jackson/Dearborn,2016-02-19,W,7765
41280,Jefferson Park,2016-02-19,W,7038
40250,Kedzie-Homan-Forest Park,2016-02-19,W,2507
41340,LaSalle,2016-02-19,W,3433
41020,Logan Square,2016-02-19,W,7553
40790,Monroe/Dearborn,2016-02-19,W,8159
41330,Montrose-O'Hare,2016-02-19,W,2424
40180,Oak Park-Forest Park,2016-02-19,W,1874
40890,O'Hare Airport,2016-02-19,W,9615
40920,Pulaski-Forest Park,2016-02-19,W,2276
40470,Racine,2016-02-19,W,2747
40820,Rosemont,2016-02-19,W,6107
40350,UIC-Halsted,2016-02-19,W,7559
40370,Washington/Dearborn,2016-02-19,W,12570
40670,Western/Milwaukee,2016-02-19,W,5602
40220,Western-Forest Park,2016-02-19,W,1955
41240,Addison-O'Hare,2016-02-20,A,1526
40010,Austin-Forest Park,2016-02-20,A,1051
40060,Belmont-O'Hare,2016-02-20,A,3439
40570,California/Milwaukee,2016-02-20,A,3252
41410,Chicago/Milwaukee,2016-02-20,A,2164
40970,Cicero-Forest Park,2016-02-20,A,1097
40380,Clark/Lake,2016-02-20,A,6987
40430,Clinton-Forest Park,2016-02-20,A,1477
40230,Cumberland,2016-02-20,A,2112
40590,Damen/Milwaukee,2016-02-20,A,5558
40320,Division/Milwaukee,2016-02-20,A,3646
40390,Forest Park,2016-02-20,A,1797
40490,Grand/Milwaukee,2016-02-20,A,1727
40980,Harlem-Forest Park,2016-02-20,A,717
40750,Harlem-O'Hare,2016-02-20,A,1511
40810,Medical Center,2016-02-20,A,1430
40550,Irving Park-O'Hare,2016-02-20,A,2606
40070,Jackson/Dearborn,2016-02-20,A,3275
41280,Jefferson Park,2016-02-20,A,3857
40250,Kedzie-Homan-Forest Park,2016-02-20,A,1561
41340,LaSalle,2016-02-20,A,1529
41020,Logan Square,2016-02-20,A,4635
40790,Monroe/Dearborn,2016-02-20,A,2930
41330,Montrose-O'Hare,2016-02-20,A,1304
40180,Oak Park-Forest Park,2016-02-20,A,815
40890,O'Hare Airport,2016-02-20,A,7960
40920,Pulaski-Forest Park,2016-02-20,A,1616
40470,Racine,2016-02-20,A,1135
40820,Rosemont,2016-02-20,A,3612
40350,UIC-Halsted,2016-02-20,A,2527
40370,Washington/Dearborn,2016-02-20,A,6642
40670,Western/Milwaukee,2016-02-20,A,2865
40220,Western-Forest Park,2016-02-20,A,1222
41240,Addison-O'Hare,2016-02-21,U,972
40010,Austin-Forest Park,2016-02-21,U,671
40060,Belmont-O'Hare,2016-02-21,U,2436
40570,California/Milwaukee,2016-02-21,U,2160
41410,Chicago/Milwaukee,2016-02-21,U,1501
40970,Cicero-Forest Park,2016-02-21,U,745
40380,Clark/Lake,2016-02-21,U,4518
40430,Clinton-Forest Park,2016-02-21,U,1269
40230,Cumberland,2016-02-21,U,1304
40590,Damen/Milwaukee,2016-02-21,U,3726
40320,Division/Milwaukee,2016-02-21,U,2336
40390,Forest Park,2016-02-21,U,1203
40490,Grand/Milwaukee,2016-02-21,U,1105
40980,Harlem-Forest Park,2016-02-21,U,412
40750,Harlem-O'Hare,2016-02-21,U,923
40810,Medical Center,2016-02-21,U,990
40550,Irving Park-O'Hare,2016-02-21,U,1826
40070,Jackson/Dearborn,2016-02-21,U,2686
41280,Jefferson Park,2016-02-21,U,2773
40250,Kedzie-Homan-Forest Park,2016-02-21,U,1115
41340,LaSalle,2016-02-21,U,1071
41020,Logan Square,2016-02-21,U,3123
40790,Monroe/Dearborn,2016-02-21,U,1889
41330,Montrose-O'Hare,2016-02-21,U,874
40180,Oak Park-Forest Park,2016-02-21,U,453
40890,O'Hare Airport,2016-02-21,U,8496
40920,Pulaski-Forest Park,2016-02-21,U,1269
40470,Racine,2016-02-21,U,661
40820,Rosemont,2016-02-21,U,2413
40350,UIC-Halsted,2016-02-21,U,1610
40370,Washington/Dearborn,2016-02-21,U,3946
40670,Western/Milwaukee,2016-02-21,U,1918
40220,Western-Forest Park,2016-02-21,U,784
41240,Addison-O'Hare,2016-02-22,W,2895
40010,Austin-Forest Park,2016-02-22,W,1995
40060,Belmont-O'Hare,2016-02-22,W,5625
40570,California/Milwaukee,2016-02-22,W,5190
41410,Chicago/Milwaukee,2016-02-22,W,4372
40970,Cicero-Forest Park,2016-02-22,W,1417
40380,Clark/Lake,2016-02-22,W,20458
40430,Clinton-Forest Park,2016-02-22,W,4149
40230,Cumberland,2016-02-22,W,4299
40590,Damen/Milwaukee,2016-02-22,W,6476
40320,Division/Milwaukee,2016-02-22,W,6347
40390,Forest Park,2016-02-22,W,3602
40490,Grand/Milwaukee,2016-02-22,W,2748
40980,Harlem-Forest Park,2016-02-22,W,1156
40750,Harlem-O'Hare,2016-02-22,W,3139
40810,Medical Center,2016-02-22,W,3553
40550,Irving Park-O'Hare,2016-02-22,W,4389
40070,Jackson/Dearborn,2016-02-22,W,8187
41280,Jefferson Park,2016-02-22,W,6845
40250,Kedzie-Homan-Forest Park,2016-02-22,W,2145
41340,LaSalle,2016-02-22,W,3336
41020,Logan Square,2016-02-22,W,7167
40790,Monroe/Dearborn,2016-02-22,W,7920
41330,Montrose-O'Hare,2016-02-22,W,2427
40180,Oak Park-Forest Park,2016-02-22,W,1805
40890,O'Hare Airport,2016-02-22,W,9649
40920,Pulaski-Forest Park,2016-02-22,W,1948
40470,Racine,2016-02-22,W,2480
40820,Rosemont,2016-02-22,W,5768
40350,UIC-Halsted,2016-02-22,W,7394
40370,Washington/Dearborn,2016-02-22,W,11880
40670,Western/Milwaukee,2016-02-22,W,5269
40220,Western-Forest Park,2016-02-22,W,1738
41240,Addison-O'Hare,2016-02-23,W,3020
40010,Austin-Forest Park,2016-02-23,W,2111
40060,Belmont-O'Hare,2016-02-23,W,5763
40570,California/Milwaukee,2016-02-23,W,5265
41410,Chicago/Milwaukee,2016-02-23,W,4726
40970,Cicero-Forest Park,2016-02-23,W,1500
40380,Clark/Lake,2016-02-23,W,20737
40430,Clinton-Forest Park,2016-02-23,W,4126
40230,Cumberland,2016-02-23,W,4537
40590,Damen/Milwaukee,2016-02-23,W,6715
40320,Division/Milwaukee,2016-02-23,W,6564
40390,Forest Park,2016-02-23,W,3612
40490,Grand/Milwaukee,2016-02-23,W,2818
40980,Harlem-Forest Park,2016-02-23,W,1201
40750,Harlem-O'Hare,2016-02-23,W,3276
40810,Medical Center,2016-02-23,W,3585
40550,Irving Park-O'Hare,2016-02-23,W,4478
40070,Jackson/Dearborn,2016-02-23,W,8481
41280,Jefferson Park,2016-02-23,W,7078
40250,Kedzie-Homan-Forest Park,2016-02-23,W,2204
41340,LaSalle,2016-02-23,W,3525
41020,Logan Square,2016-02-23,W,7400
40790,Monroe/Dearborn,2016-02-23,W,7937
41330,Montrose-O'Hare,2016-02-23,W,2447
40180,Oak Park-Forest Park,2016-02-23,W,1905
40890,O'Hare Airport,2016-02-23,W,9060
40920,Pulaski-Forest Park,2016-02-23,W,2026
40470,Racine,2016-02-23,W,2483
40820,Rosemont,2016-02-23,W,5968
40350,UIC-Halsted,2016-02-23,W,7514
40370,Washington/Dearborn,2016-02-23,W,11984
40670,Western/Milwaukee,2016-02-23,W,5424
40220,Western-Forest Park,2016-02-23,W,1787
41240,Addison-O'Hare,2016-02-24,W,2886
40010,Austin-Forest Park,2016-02-24,W,2084
40060,Belmont-O'Hare,2016-02-24,W,5603
40570,California/Milwaukee,2016-02-24,W,5195
41410,Chicago/Milwaukee,2016-02-24,W,4378
40970,Cicero-Forest Park,2016-02-24,W,1439
40380,Clark/Lake,2016-02-24,W,20034
40430,Clinton-Forest Park,2016-02-24,W,4111
40230,Cumberland,2016-02-24,W,4551
40590,Damen/Milwaukee,2016-02-24,W,6268
40320,Division/Milwaukee,2016-02-24,W,6149
40390,Forest Park,2016-02-24,W,3471
40490,Grand/Milwaukee,2016-02-24,W,2732
40980,Harlem-Forest Park,2016-02-24,W,1164
40750,Harlem-O'Hare,2016-02-24,W,2929
40810,Medical Center,2016-02-24,W,3634
40550,Irving Park-O'Hare,2016-02-24,W,4487
40070,Jackson/Dearborn,2016-02-24,W,8133
41280,Jefferson Park,2016-02-24,W,6795
40250,Kedzie-Homan-Forest Park,2016-02-24,W,2008
41340,LaSalle,2016-02-24,W,3480
41020,Logan Square,2016-02-24,W,7381
40790,Monroe/Dearborn,2016-02-24,W,8087
41330,Montrose-O'Hare,2016-02-24,W,2409
40180,Oak Park-Forest Park,2016-02-24,W,1866
40890,O'Hare Airport,2016-02-24,W,7984
40920,Pulaski-Forest Park,2016-02-24,W,1768
40470,Racine,2016-02-24,W,2395
40820,Rosemont,2016-02-24,W,5565
40350,UIC-Halsted,2016-02-24,W,7176
40370,Washington/Dearborn,2016-02-24,W,12065
40670,Western/Milwaukee,2016-02-24,W,5327
40220,Western-Forest Park,2016-02-24,W,1656
41240,Addison-O'Hare,2016-02-25,W,3061
40010,Austin-Forest Park,2016-02-25,W,2107
40060,Belmont-O'Hare,2016-02-25,W,5876
40570,California/Milwaukee,2016-02-25,W,5330
41410,Chicago/Milwaukee,2016-02-25,W,4556
40970,Cicero-Forest Park,2016-02-25,W,1430
40380,Clark/Lake,2016-02-25,W,20363
40430,Clinton-Forest Park,2016-02-25,W,4104
40230,Cumberland,2016-02-25,W,4473
40590,Damen/Milwaukee,2016-02-25,W,7044
40320,Division/Milwaukee,2016-02-25,W,6743
40390,Forest Park,2016-02-25,W,3450
40490,Grand/Milwaukee,2016-02-25,W,2799
40980,Harlem-Forest Park,2016-02-25,W,1207
40750,Harlem-O'Hare,2016-02-25,W,3123
40810,Medical Center,2016-02-25,W,3597
40550,Irving Park-O'Hare,2016-02-25,W,4554
40070,Jackson/Dearborn,2016-02-25,W,8398
41280,Jefferson Park,2016-02-25,W,6933
40250,Kedzie-Homan-Forest Park,2016-02-25,W,2054
41340,LaSalle,2016-02-25,W,3537
41020,Logan Square,2016-02-25,W,7598
40790,Monroe/Dearborn,2016-02-25,W,8225
41330,Montrose-O'Hare,2016-02-25,W,2474
40180,Oak Park-Forest Park,2016-02-25,W,1826
40890,O'Hare Airport,2016-02-25,W,10611
40920,Pulaski-Forest Park,2016-02-25,W,1864
40470,Racine,2016-02-25,W,2483
40820,Rosemont,2016-02-25,W,5927
40350,UIC-Halsted,2016-02-25,W,7368
40370,Washington/Dearborn,2016-02-25,W,11902
40670,Western/Milwaukee,2016-02-25,W,5503
40220,Western-Forest Park,2016-02-25,W,1821
41240,Addison-O'Hare,2016-02-26,W,3027
40010,Austin-Forest Park,2016-02-26,W,2002
40060,Belmont-O'Hare,2016-02-26,W,5738
40570,California/Milwaukee,2016-02-26,W,5509
41410,Chicago/Milwaukee,2016-02-26,W,4467
40970,Cicero-Forest Park,2016-02-26,W,1416
40380,Clark/Lake,2016-02-26,W,20122
40430,Clinton-Forest Park,2016-02-26,W,4047
40230,Cumberland,2016-02-26,W,4262
40590,Damen/Milwaukee,2016-02-26,W,7217
40320,Division/Milwaukee,2016-02-26,W,6662
40390,Forest Park,2016-02-26,W,3430
40490,Grand/Milwaukee,2016-02-26,W,2797
40980,Harlem-Forest Park,2016-02-26,W,1116
40750,Harlem-O'Hare,2016-02-26,W,3029
40810,Medical Center,2016-02-26,W,3079
40550,Irving Park-O'Hare,2016-02-26,W,4567
40070,Jackson/Dearborn,2016-02-26,W,7329
41280,Jefferson Park,2016-02-26,W,7083
40250,Kedzie-Homan-Forest Park,2016-02-26,W,2167
41340,LaSalle,2016-02-26,W,3320
41020,Logan Square,2016-02-26,W,7469
40790,Monroe/Dearborn,2016-02-26,W,7887
41330,Montrose-O'Hare,2016-02-26,W,2399
40180,Oak Park-Forest Park,2016-02-26,W,1744
40890,O'Hare Airport,2016-02-26,W,10866
40920,Pulaski-Forest Park,2016-02-26,W,1902
40470,Racine,2016-02-26,W,2583
40820,Rosemont,2016-02-26,W,5816
40350,UIC-Halsted,2016-02-26,W,7200
40370,Washington/Dearborn,2016-02-26,W,11950
40670,Western/Milwaukee,2016-02-26,W,5336
40220,Western-Forest Park,2016-02-26,W,1761
41240,Addison-O'Hare,2016-02-27,A,1527
40010,Austin-Forest Park,2016-02-27,A,940
40060,Belmont-O'Hare,2016-02-27,A,3539
40570,California/Milwaukee,2016-02-27,A,3368
41410,Chicago/Milwaukee,2016-02-27,A,2151
40970,Cicero-Forest Park,2016-02-27,A,973
40380,Clark/Lake,2016-02-27,A,6028
40430,Clinton-Forest Park,2016-02-27,A,1355
40230,Cumberland,2016-02-27,A,1967
40590,Damen/Milwaukee,2016-02-27,A,5662
40320,Division/Milwaukee,2016-02-27,A,3569
40390,Forest Park,2016-02-27,A,1496
40490,Grand/Milwaukee,2016-02-27,A,1656
40980,Harlem-Forest Park,2016-02-27,A,629
40750,Harlem-O'Hare,2016-02-27,A,1455
40810,Medical Center,2016-02-27,A,1298
40550,Irving Park-O'Hare,2016-02-27,A,2606
40070,Jackson/Dearborn,2016-02-27,A,3064
41280,Jefferson Park,2016-02-27,A,3814
40250,Kedzie-Homan-Forest Park,2016-02-27,A,1387
41340,LaSalle,2016-02-27,A,1593
41020,Logan Square,2016-02-27,A,4540
40790,Monroe/Dearborn,2016-02-27,A,2720
41330,Montrose-O'Hare,2016-02-27,A,1227
40180,Oak Park-Forest Park,2016-02-27,A,714
40890,O'Hare Airport,2016-02-27,A,7753
40920,Pulaski-Forest Park,2016-02-27,A,1511
40470,Racine,2016-02-27,A,926
40820,Rosemont,2016-02-27,A,3599
40350,UIC-Halsted,2016-02-27,A,2361
40370,Washington/Dearborn,2016-02-27,A,5885
40670,Western/Milwaukee,2016-02-27,A,3001
40220,Western-Forest Park,2016-02-27,A,962
41240,Addison-O'Hare,2016-02-28,U,1076
40010,Austin-Forest Park,2016-02-28,U,749
40060,Belmont-O'Hare,2016-02-28,U,2570
40570,California/Milwaukee,2016-02-28,U,2193
41410,Chicago/Milwaukee,2016-02-28,U,1519
40970,Cicero-Forest Park,2016-02-28,U,770
40380,Clark/Lake,2016-02-28,U,4643
40430,Clinton-Forest Park,2016-02-28,U,1350
40230,Cumberland,2016-02-28,U,1336
40590,Damen/Milwaukee,2016-02-28,U,3894
40320,Division/Milwaukee,2016-02-28,U,2544
40390,Forest Park,2016-02-28,U,1153
40490,Grand/Milwaukee,2016-02-28,U,1148
40980,Harlem-Forest Park,2016-02-28,U,391
40750,Harlem-O'Hare,2016-02-28,U,1004
40810,Medical Center,2016-02-28,U,836
40550,Irving Park-O'Hare,2016-02-28,U,1843
40070,Jackson/Dearborn,2016-02-28,U,2107
41280,Jefferson Park,2016-02-28,U,2712
40250,Kedzie-Homan-Forest Park,2016-02-28,U,1091
41340,LaSalle,2016-02-28,U,1109
41020,Logan Square,2016-02-28,U,3282
40790,Monroe/Dearborn,2016-02-28,U,1904
41330,Montrose-O'Hare,2016-02-28,U,910
40180,Oak Park-Forest Park,2016-02-28,U,473
40890,O'Hare Airport,2016-02-28,U,8756
40920,Pulaski-Forest Park,2016-02-28,U,1283
40470,Racine,2016-02-28,U,839
40820,Rosemont,2016-02-28,U,2533
40350,UIC-Halsted,2016-02-28,U,1660
40370,Washington/Dearborn,2016-02-28,U,4177
40670,Western/Milwaukee,2016-02-28,U,2025
40220,Western-Forest Park,2016-02-28,U,792
41240,Addison-O'Hare,2016-02-29,W,2864
40010,Austin-Forest Park,2016-02-29,W,1941
40060,Belmont-O'Hare,2016-02-29,W,5640
40570,California/Milwaukee,2016-02-29,W,5155
41410,Chicago/Milwaukee,2016-02-29,W,4370
40970,Cicero-Forest Park,2016-02-29,W,1387
40380,Clark/Lake,2016-02-29,W,20680
40430,Clinton-Forest Park,2016-02-29,W,4271
40230,Cumberland,2016-02-29,W,4487
40590,Damen/Milwaukee,2016-02-29,W,6375
40320,Division/Milwaukee,2016-02-29,W,6332
40390,Forest Park,2016-02-29,W,3575
40490,Grand/Milwaukee,2016-02-29,W,2739
40980,Harlem-Forest Park,2016-02-29,W,1105
40750,Harlem-O'Hare,2016-02-29,W,3106
40810,Medical Center,2016-02-29,W,3465
40550,Irving Park-O'Hare,2016-02-29,W,4430
40070,Jackson/Dearborn,2016-02-29,W,8114
41280,Jefferson Park,2016-02-29,W,6967
40250,Kedzie-Homan-Forest Park,2016-02-29,W,2071
41340,LaSalle,2016-02-29,W,3347
41020,Logan Square,2016-02-29,W,7120
40790,Monroe/Dearborn,2016-02-29,W,7691
41330,Montrose-O'Hare,2016-02-29,W,2455
40180,Oak Park-Forest Park,2016-02-29,W,1797
40890,O'Hare Airport,2016-02-29,W,10001
40920,Pulaski-Forest Park,2016-02-29,W,1885
40470,Racine,2016-02-29,W,2430
40820,Rosemont,2016-02-29,W,5761
40350,UIC-Halsted,2016-02-29,W,7281
40370,Washington/Dearborn,2016-02-29,W,12077
40670,Western/Milwaukee,2016-02-29,W,5322
40220,Western-Forest Park,2016-02-29,W,1726
41240,Addison-O'Hare,2016-03-01,W,2907
40010,Austin-Forest Park,2016-03-01,W,2056
40060,Belmont-O'Hare,2016-03-01,W,5638
40570,California/Milwaukee,2016-03-01,W,5245
41410,Chicago/Milwaukee,2016-03-01,W,4597
40970,Cicero-Forest Park,2016-03-01,W,1446
40380,Clark/Lake,2016-03-01,W,20298
40430,Clinton-Forest Park,2016-03-01,W,4253
40230,Cumberland,2016-03-01,W,4510
40590,Damen/Milwaukee,2016-03-01,W,6254
40320,Division/Milwaukee,2016-03-01,W,6404
40390,Forest Park,2016-03-01,W,3467
40490,Grand/Milwaukee,2016-03-01,W,2690
40980,Harlem-Forest Park,2016-03-01,W,1135
40750,Harlem-O'Hare,2016-03-01,W,3046
40810,Medical Center,2016-03-01,W,3262
40550,Irving Park-O'Hare,2016-03-01,W,4331
40070,Jackson/Dearborn,2016-03-01,W,8261
41280,Jefferson Park,2016-03-01,W,6773
40250,Kedzie-Homan-Forest Park,2016-03-01,W,2064
41340,LaSalle,2016-03-01,W,3310
41020,Logan Square,2016-03-01,W,7328
40790,Monroe/Dearborn,2016-03-01,W,7827
41330,Montrose-O'Hare,2016-03-01,W,2413
40180,Oak Park-Forest Park,2016-03-01,W,1918
40890,O'Hare Airport,2016-03-01,W,8230
40920,Pulaski-Forest Park,2016-03-01,W,1916
40470,Racine,2016-03-01,W,2355
40820,Rosemont,2016-03-01,W,5810
40350,UIC-Halsted,2016-03-01,W,7393
40370,Washington/Dearborn,2016-03-01,W,11986
40670,Western/Milwaukee,2016-03-01,W,5353
40220,Western-Forest Park,2016-03-01,W,1716
41240,Addison-O'Hare,2016-03-02,W,2969
40010,Austin-Forest Park,2016-03-02,W,2061
40060,Belmont-O'Hare,2016-03-02,W,5868
40570,California/Milwaukee,2016-03-02,W,5332
41410,Chicago/Milwaukee,2016-03-02,W,4698
40970,Cicero-Forest Park,2016-03-02,W,1465
40380,Clark/Lake,2016-03-02,W,20321
40430,Clinton-Forest Park,2016-03-02,W,4261
40230,Cumberland,2016-03-02,W,4557
40590,Damen/Milwaukee,2016-03-02,W,6619
40320,Division/Milwaukee,2016-03-02,W,6662
40390,Forest Park,2016-03-02,W,3610
40490,Grand/Milwaukee,2016-03-02,W,2811
40980,Harlem-Forest Park,2016-03-02,W,1122
40750,Harlem-O'Hare,2016-03-02,W,3118
40810,Medical Center,2016-03-02,W,3466
40550,Irving Park-O'Hare,2016-03-02,W,4540
40070,Jackson/Dearborn,2016-03-02,W,8306
41280,Jefferson Park,2016-03-02,W,6903
40250,Kedzie-Homan-Forest Park,2016-03-02,W,2167
41340,LaSalle,2016-03-02,W,3481
41020,Logan Square,2016-03-02,W,7376
40790,Monroe/Dearborn,2016-03-02,W,8112
41330,Montrose-O'Hare,2016-03-02,W,2469
40180,Oak Park-Forest Park,2016-03-02,W,1797
40890,O'Hare Airport,2016-03-02,W,9054
40920,Pulaski-Forest Park,2016-03-02,W,1873
40470,Racine,2016-03-02,W,2564
40820,Rosemont,2016-03-02,W,5832
40350,UIC-Halsted,2016-03-02,W,7464
40370,Washington/Dearborn,2016-03-02,W,12305
40670,Western/Milwaukee,2016-03-02,W,5454
40220,Western-Forest Park,2016-03-02,W,1751
41240,Addison-O'Hare,2016-03-03,W,3039
40010,Austin-Forest Park,2016-03-03,W,2048
40060,Belmont-O'Hare,2016-03-03,W,5890
40570,California/Milwaukee,2016-03-03,W,5368
41410,Chicago/Milwaukee,2016-03-03,W,4617
40970,Cicero-Forest Park,2016-03-03,W,1453
40380,Clark/Lake,2016-03-03,W,20613
40430,Clinton-Forest Park,2016-03-03,W,4226
40230,Cumberland,2016-03-03,W,4593
40590,Damen/Milwaukee,2016-03-03,W,6987
40320,Division/Milwaukee,2016-03-03,W,6546
40390,Forest Park,2016-03-03,W,3529
40490,Grand/Milwaukee,2016-03-03,W,2814
40980,Harlem-Forest Park,2016-03-03,W,1164
40750,Harlem-O'Hare,2016-03-03,W,3137
40810,Medical Center,2016-03-03,W,3461
40550,Irving Park-O'Hare,2016-03-03,W,4533
40070,Jackson/Dearborn,2016-03-03,W,8481
41280,Jefferson Park,2016-03-03,W,7012
40250,Kedzie-Homan-Forest Park,2016-03-03,W,2157
41340,LaSalle,2016-03-03,W,3561
41020,Logan Square,2016-03-03,W,7615
40790,Monroe/Dearborn,2016-03-03,W,8350
41330,Montrose-O'Hare,2016-03-03,W,2524
40180,Oak Park-Forest Park,2016-03-03,W,1875
40890,O'Hare Airport,2016-03-03,W,9652
40920,Pulaski-Forest Park,2016-03-03,W,1913
40470,Racine,2016-03-03,W,2598
40820,Rosemont,2016-03-03,W,6062
40350,UIC-Halsted,2016-03-03,W,7352
40370,Washington/Dearborn,2016-03-03,W,12167
40670,Western/Milwaukee,2016-03-03,W,5627
40220,Western-Forest Park,2016-03-03,W,1733
41240,Addison-O'Hare,2016-03-04,W,2978
40010,Austin-Forest Park,2016-03-04,W,1950
40060,Belmont-O'Hare,2016-03-04,W,5814
40570,California/Milwaukee,2016-03-04,W,5523
41410,Chicago/Milwaukee,2016-03-04,W,4390
40970,Cicero-Forest Park,2016-03-04,W,1493
40380,Clark/Lake,2016-03-04,W,20216
40430,Clinton-Forest Park,2016-03-04,W,4134
40230,Cumberland,2016-03-04,W,4379
40590,Damen/Milwaukee,2016-03-04,W,7460
40320,Division/Milwaukee,2016-03-04,W,6435
40390,Forest Park,2016-03-04,W,3429
40490,Grand/Milwaukee,2016-03-04,W,2898
40980,Harlem-Forest Park,2016-03-04,W,1168
40750,Harlem-O'Hare,2016-03-04,W,2988
40810,Medical Center,2016-03-04,W,2808
40550,Irving Park-O'Hare,2016-03-04,W,4646
40070,Jackson/Dearborn,2016-03-04,W,7392
41280,Jefferson Park,2016-03-04,W,6992
40250,Kedzie-Homan-Forest Park,2016-03-04,W,2187
41340,LaSalle,2016-03-04,W,3252
41020,Logan Square,2016-03-04,W,7695
40790,Monroe/Dearborn,2016-03-04,W,7961
41330,Montrose-O'Hare,2016-03-04,W,2386
40180,Oak Park-Forest Park,2016-03-04,W,1829
40890,O'Hare Airport,2016-03-04,W,10791
40920,Pulaski-Forest Park,2016-03-04,W,1946
40470,Racine,2016-03-04,W,2596
40820,Rosemont,2016-03-04,W,6152
40350,UIC-Halsted,2016-03-04,W,7205
40370,Washington/Dearborn,2016-03-04,W,12177
40670,Western/Milwaukee,2016-03-04,W,5528
40220,Western-Forest Park,2016-03-04,W,1793
41240,Addison-O'Hare,2016-03-05,A,41
40010,Austin-Forest Park,2016-03-05,A,895
40060,Belmont-O'Hare,2016-03-05,A,4177
40570,California/Milwaukee,2016-03-05,A,3015
41410,Chicago/Milwaukee,2016-03-05,A,2010
40970,Cicero-Forest Park,2016-03-05,A,922
40380,Clark/Lake,2016-03-05,A,5312
40430,Clinton-Forest Park,2016-03-05,A,1519
40230,Cumberland,2016-03-05,A,1758
40590,Damen/Milwaukee,2016-03-05,A,4778
40320,Division/Milwaukee,2016-03-05,A,3264
40390,Forest Park,2016-03-05,A,1534
40490,Grand/Milwaukee,2016-03-05,A,1589
40980,Harlem-Forest Park,2016-03-05,A,639
40750,Harlem-O'Hare,2016-03-05,A,1290
40810,Medical Center,2016-03-05,A,1445
40550,Irving Park-O'Hare,2016-03-05,A,2509
40070,Jackson/Dearborn,2016-03-05,A,2916
41280,Jefferson Park,2016-03-05,A,3432
40250,Kedzie-Homan-Forest Park,2016-03-05,A,1341
41340,LaSalle,2016-03-05,A,1359
41020,Logan Square,2016-03-05,A,4169
40790,Monroe/Dearborn,2016-03-05,A,2371
41330,Montrose-O'Hare,2016-03-05,A,1076
40180,Oak Park-Forest Park,2016-03-05,A,602
40890,O'Hare Airport,2016-03-05,A,8170
40920,Pulaski-Forest Park,2016-03-05,A,1458
40470,Racine,2016-03-05,A,994
40820,Rosemont,2016-03-05,A,3265
40350,UIC-Halsted,2016-03-05,A,2100
40370,Washington/Dearborn,2016-03-05,A,5397
40670,Western/Milwaukee,2016-03-05,A,2537
40220,Western-Forest Park,2016-03-05,A,967
41240,Addison-O'Hare,2016-03-06,U,29
40010,Austin-Forest Park,2016-03-06,U,649
40060,Belmont-O'Hare,2016-03-06,U,2994
40570,California/Milwaukee,2016-03-06,U,2207
41410,Chicago/Milwaukee,2016-03-06,U,1473
40970,Cicero-Forest Park,2016-03-06,U,696
40380,Clark/Lake,2016-03-06,U,4656
40430,Clinton-Forest Park,2016-03-06,U,1433
40230,Cumberland,2016-03-06,U,1357
40590,Damen/Milwaukee,2016-03-06,U,3917
40320,Division/Milwaukee,2016-03-06,U,2387
40390,Forest Park,2016-03-06,U,1206
40490,Grand/Milwaukee,2016-03-06,U,1122
40980,Harlem-Forest Park,2016-03-06,U,435
40750,Harlem-O'Hare,2016-03-06,U,993
40810,Medical Center,2016-03-06,U,836
40550,Irving Park-O'Hare,2016-03-06,U,2068
40070,Jackson/Dearborn,2016-03-06,U,2059
41280,Jefferson Park,2016-03-06,U,2809
40250,Kedzie-Homan-Forest Park,2016-03-06,U,1102
41340,LaSalle,2016-03-06,U,1088
41020,Logan Square,2016-03-06,U,3190
40790,Monroe/Dearborn,2016-03-06,U,1966
41330,Montrose-O'Hare,2016-03-06,U,868
40180,Oak Park-Forest Park,2016-03-06,U,494
40890,O'Hare Airport,2016-03-06,U,9030
40920,Pulaski-Forest Park,2016-03-06,U,1241
